#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 3373, 11,    22.75, 5,   coast,   -9.47,  56911.00, 4607.91, 3461.14,   26.70, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    22.76, 5,   coast,   -9.46,  56908.00, 4608.31, 3461.54,   26.61, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.77, 5,   coast,   -9.46,  56900.00, 4609.37, 3462.60,   26.52, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    22.78, 5,   coast,   -9.46,  56901.00, 4609.24, 3462.47,   26.42, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.79, 5,   coast,   -9.46,  56902.00, 4609.11, 3462.33,   26.33, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.80, 5,   coast,   -9.45,  56892.00, 4610.44, 3463.66,   26.23, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.81, 5,   coast,   -9.45,  56894.00, 4610.17, 3463.40,   26.14, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    22.82, 5,   coast,   -9.45,  56897.00, 4609.77, 3463.00,   26.04, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    22.83, 5,   coast,   -9.45,  56896.00, 4609.91, 3463.13,   25.95, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.84, 5,   coast,   -9.44,  56892.00, 4610.44, 3463.66,   25.85, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.85, 5,   coast,   -9.44,  56890.00, 4610.70, 3463.93,   25.76, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    22.86, 5,   coast,   -9.44,  56884.00, 4611.50, 3464.73,   25.66, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.87, 5,   coast,   -9.44,  56884.00, 4611.50, 3464.73,   25.57, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.88, 5,   coast,   -9.43,  56879.00, 4612.16, 3465.39,   25.48, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    22.89, 5,   coast,   -9.43,  56877.00, 4612.43, 3465.66,   25.38, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.90, 5,   coast,   -9.43,  56881.00, 4611.90, 3465.12,   25.29, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.91, 5,   coast,   -9.43,  56875.00, 4612.70, 3465.92,   25.19, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    22.92, 5,   coast,   -9.43,  56872.00, 4613.09, 3466.32,   25.10, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    22.93, 5,   coast,   -9.42,  56872.00, 4613.09, 3466.32,   25.00, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.94, 5,   coast,   -9.42,  56871.00, 4613.23, 3466.45,   24.91, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.95, 5,   coast,   -9.42,  56867.00, 4613.76, 3466.98,   24.82, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.96, 5,   coast,   -9.42,  56868.00, 4613.63, 3466.85,   24.72, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.97, 5,   coast,   -9.41,  56866.00, 4613.89, 3467.12,   24.63, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    22.98, 5,   coast,   -9.41,  56864.00, 4614.16, 3467.38,   24.53, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    22.99, 5,   coast,   -9.41,  56864.00, 4614.16, 3467.38,   24.44, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    23.00, 5,   coast,   -9.41,  56859.00, 4614.82, 3468.05,   24.35, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.01, 5,   coast,   -9.41,  56855.00, 4615.35, 3468.58,   24.25, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.02, 5,   coast,   -9.40,  56854.00, 4615.49, 3468.71,   24.16, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.03, 5,   coast,   -9.40,  56853.00, 4615.62, 3468.85,   24.06, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.04, 5,   coast,   -9.40,  56850.00, 4616.02, 3469.24,   23.97, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    23.05, 5,   coast,   -9.40,  56849.00, 4616.15, 3469.38,   23.88, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.06, 5,   coast,   -9.40,  56847.00, 4616.42, 3469.64,   23.78, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.07, 5,   coast,   -9.40,  56852.00, 4615.75, 3468.98,   23.69, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.08, 5,   coast,   -9.39,  56842.00, 4617.08, 3470.31,   23.60, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.09, 5,   coast,   -9.39,  56842.00, 4617.08, 3470.31,   23.50, 26.0, 8.03, 7.97, 8.03
6, 3373, 11,    23.10, 5,   coast,   -9.39,  56834.00, 4618.15, 3471.37,   23.41, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    23.11, 5,   coast,   -9.39,  56834.00, 4618.15, 3471.37,   23.31, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    23.12, 5,   coast,   -9.39,  56833.00, 4618.28, 3471.50,   23.22, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.13, 5,   coast,   -9.39,  56832.00, 4618.41, 3471.64,   23.13, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.14, 5,   coast,   -9.39,  56836.00, 4617.88, 3471.10,   23.03, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.15, 5,   coast,   -9.38,  56833.00, 4618.28, 3471.50,   22.94, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    23.16, 5,   coast,   -9.38,  56836.00, 4617.88, 3471.10,   22.84, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.17, 5,   coast,   -9.38,  56834.00, 4618.15, 3471.37,   22.75, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    23.18, 5,   coast,   -9.38,  56828.00, 4618.94, 3472.17,   22.66, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.19, 5,   coast,   -9.38,  56826.00, 4619.21, 3472.43,   22.56, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.20, 5,   coast,   -9.38,  56826.00, 4619.21, 3472.43,   22.47, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.21, 5,   coast,   -9.37,  56822.00, 4619.74, 3472.97,   22.38, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.22, 5,   coast,   -9.37,  56817.00, 4620.41, 3473.63,   22.28, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    23.23, 5,   coast,   -9.37,  56823.00, 4619.61, 3472.83,   22.19, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.24, 5,   coast,   -9.37,  56816.00, 4620.54, 3473.76,   22.09, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    23.25, 5,   coast,   -9.37,  56818.00, 4620.27, 3473.50,   22.00, 26.0, 8.05, 7.96, 8.00
6, 3373, 11,    23.26, 5,   coast,   -9.37,  56812.00, 4621.07, 3474.30,   21.91, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.27, 5,   coast,   -9.37,  56817.00, 4620.41, 3473.63,   21.81, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.28, 5,   coast,   -9.36,  56815.00, 4620.67, 3473.90,   21.72, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    23.29, 5,   coast,   -9.36,  56807.00, 4621.74, 3474.96,   21.63, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.30, 5,   coast,   -9.36,  56814.00, 4620.80, 3474.03,   21.53, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.31, 5,   coast,   -9.36,  56811.00, 4621.20, 3474.43,   21.44, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.32, 5,   coast,   -9.36,  56806.00, 4621.87, 3475.09,   21.34, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    23.33, 5,   coast,   -9.36,  56806.00, 4621.87, 3475.09,   21.25, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.34, 5,   coast,   -9.35,  56798.00, 4622.93, 3476.16,   21.16, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.35, 5,   coast,   -9.35,  56806.00, 4621.87, 3475.09,   21.06, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.36, 5,   coast,   -9.35,  56804.00, 4622.13, 3475.36,   20.97, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    23.37, 5,   coast,   -9.35,  56795.00, 4623.33, 3476.56,   20.88, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.38, 5,   coast,   -9.35,  56798.00, 4622.93, 3476.16,   20.78, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.39, 5,   coast,   -9.35,  56792.00, 4623.73, 3476.96,   20.69, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.40, 5,   coast,   -9.34,  56796.00, 4623.20, 3476.42,   20.60, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    23.41, 5,   coast,   -9.34,  56797.00, 4623.07, 3476.29,   20.50, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.42, 5,   coast,   -9.34,  56786.00, 4624.53, 3477.75,   20.41, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.43, 5,   coast,   -9.34,  56784.00, 4624.79, 3478.02,   20.32, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    23.44, 5,   coast,   -9.34,  56786.00, 4624.53, 3477.75,   20.22, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.45, 5,   coast,   -9.33,  56782.00, 4625.06, 3478.29,   20.13, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.46, 5,   coast,   -9.33,  56780.00, 4625.33, 3478.55,   20.04, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    23.47, 5,   coast,   -9.33,  56780.00, 4625.33, 3478.55,   19.94, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    23.48, 5,   coast,   -9.33,  56778.00, 4625.59, 3478.82,   19.85, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.49, 5,   coast,   -9.33,  56781.00, 4625.19, 3478.42,   19.76, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.50, 5,   coast,   -9.32,  56778.00, 4625.59, 3478.82,   19.66, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.51, 5,   coast,   -9.32,  56774.00, 4626.13, 3479.35,   19.57, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.52, 5,   coast,   -9.32,  56776.00, 4625.86, 3479.08,   19.47, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.53, 5,   coast,   -9.32,  56779.00, 4625.46, 3478.69,   19.38, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.54, 5,   coast,   -9.32,  56773.00, 4626.26, 3479.48,   19.29, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    23.55, 5,   coast,   -9.31,  56762.00, 4627.72, 3480.95,   19.19, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.56, 5,   coast,   -9.31,  56767.00, 4627.06, 3480.28,   19.10, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.57, 5,   coast,   -9.31,  56768.00, 4626.92, 3480.15,   19.01, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.58, 5,   coast,   -9.31,  56771.00, 4626.52, 3479.75,   18.91, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.59, 5,   coast,   -9.30,  56767.00, 4627.06, 3480.28,   18.82, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.60, 5,   coast,   -9.30,  56768.00, 4626.92, 3480.15,   18.73, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.61, 5,   coast,   -9.30,  56764.00, 4627.46, 3480.68,   18.64, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.62, 5,   coast,   -9.30,  56752.00, 4629.05, 3482.28,   18.54, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.63, 5,   coast,   -9.30,  56763.00, 4627.59, 3480.81,   18.45, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.64, 5,   coast,   -9.29,  56759.00, 4628.12, 3481.35,   18.36, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.65, 5,   coast,   -9.29,  56754.00, 4628.79, 3482.01,   18.26, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.66, 5,   coast,   -9.29,  56755.00, 4628.65, 3481.88,   18.17, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.67, 5,   coast,   -9.29,  56750.00, 4629.32, 3482.54,   18.08, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.68, 5,   coast,   -9.29,  56752.00, 4629.05, 3482.28,   17.99, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.69, 5,   coast,   -9.29,  56752.00, 4629.05, 3482.28,   17.89, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.70, 5,   coast,   -9.28,  56749.00, 4629.45, 3482.68,   17.80, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.71, 5,   coast,   -9.28,  56752.00, 4629.05, 3482.28,   17.71, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.72, 5,   coast,   -9.28,  56750.00, 4629.32, 3482.54,   17.62, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.73, 5,   coast,   -9.28,  56746.00, 4629.85, 3483.08,   17.53, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.74, 5,   coast,   -9.28,  56752.00, 4629.05, 3482.28,   17.43, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.75, 5,   coast,   -9.28,  56750.00, 4629.32, 3482.54,   17.33, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    23.76, 5,   coast,   -9.28,  56740.00, 4630.65, 3483.88,   17.24, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    23.77, 5,   coast,   -9.28,  56739.00, 4630.78, 3484.01,   17.15, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.78, 5,   coast,   -9.27,  56742.00, 4630.38, 3483.61,   17.06, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.79, 5,   coast,   -9.27,  56744.00, 4630.12, 3483.34,   16.97, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.80, 5,   coast,   -9.27,  56737.00, 4631.05, 3484.28,   16.88, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.81, 5,   coast,   -9.27,  56737.00, 4631.05, 3484.28,   16.79, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.82, 5,   coast,   -9.27,  56739.00, 4630.78, 3484.01,   16.70, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.83, 5,   coast,   -9.27,  56737.00, 4631.05, 3484.28,   16.61, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    23.84, 5,   coast,   -9.27,  56724.00, 4632.78, 3486.01,   16.50, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.85, 5,   coast,   -9.27,  56732.00, 4631.72, 3484.94,   16.41, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    23.86, 5,   coast,   -9.27,  56730.00, 4631.98, 3485.21,   16.32, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.87, 5,   coast,   -9.27,  56726.00, 4632.51, 3485.74,   16.23, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    23.88, 5,   coast,   -9.27,  56721.00, 4633.18, 3486.41,   16.14, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.89, 5,   coast,   -9.27,  56721.00, 4633.18, 3486.41,   16.04, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.90, 5,   coast,   -9.27,  56725.00, 4632.65, 3485.87,   15.95, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.91, 5,   coast,   -9.27,  56726.00, 4632.51, 3485.74,   15.86, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.92, 5,   coast,   -9.27,  56730.00, 4631.98, 3485.21,   15.77, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.93, 5,   coast,   -9.27,  56722.00, 4633.05, 3486.27,   15.68, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.94, 5,   coast,   -9.27,  56717.00, 4633.71, 3486.94,   15.58, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.95, 5,   coast,   -9.27,  56721.00, 4633.18, 3486.41,   15.48, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    23.96, 5,   coast,   -9.27,  56715.00, 4633.98, 3487.20,   15.39, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    23.97, 5,   coast,   -9.27,  56717.00, 4633.71, 3486.94,   15.30, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.98, 5,   coast,   -9.27,  56720.00, 4633.31, 3486.54,   15.21, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    23.99, 5,   coast,   -9.27,  56713.00, 4634.25, 3487.47,   15.12, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.00, 5,   coast,   -9.27,  56711.00, 4634.51, 3487.74,   15.02, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.01, 5,   coast,   -9.27,  56716.00, 4633.85, 3487.07,   14.93, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    24.02, 5,   coast,   -9.27,  56712.00, 4634.38, 3487.60,   14.84, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.03, 5,   coast,   -9.27,  56710.00, 4634.65, 3487.87,   14.75, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.04, 5,   coast,   -9.27,  56706.00, 4635.18, 3488.40,   14.65, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.05, 5,   coast,   -9.27,  56703.00, 4635.58, 3488.80,   14.56, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.06, 5,   coast,   -9.27,  56711.00, 4634.51, 3487.74,   14.46, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    24.07, 5,   coast,   -9.27,  56700.00, 4635.98, 3489.20,   14.37, 26.0, 8.03, 7.97, 8.03
6, 3373, 11,    24.08, 5,   coast,   -9.27,  56702.00, 4635.71, 3488.94,   14.28, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.09, 5,   coast,   -9.27,  56694.00, 4636.78, 3490.00,   14.19, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    24.10, 5,   coast,   -9.27,  56700.00, 4635.98, 3489.20,   14.10, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    24.11, 5,   coast,   -9.27,  56706.00, 4635.18, 3488.40,   14.01, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.12, 5,   coast,   -9.27,  56698.00, 4636.24, 3489.47,   13.91, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.13, 5,   coast,   -9.27,  56701.00, 4635.84, 3489.07,   13.82, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.14, 5,   coast,   -9.27,  56704.00, 4635.44, 3488.67,   13.72, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.15, 5,   coast,   -9.27,  56705.00, 4635.31, 3488.54,   13.63, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.16, 5,   coast,   -9.27,  56689.00, 4637.44, 3490.67,   13.54, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.17, 5,   coast,   -9.27,  56694.00, 4636.78, 3490.00,   13.44, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.18, 5,   coast,   -9.27,  56694.00, 4636.78, 3490.00,   13.35, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.19, 5,   coast,   -9.27,  56694.00, 4636.78, 3490.00,   13.26, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.20, 5,   coast,   -9.27,  56694.00, 4636.78, 3490.00,   13.17, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    24.21, 5,   coast,   -9.27,  56691.00, 4637.18, 3490.40,   13.08, 26.0, 8.03, 7.96, 8.02
6, 3373, 11,    24.22, 5,   coast,   -9.27,  56687.00, 4637.71, 3490.93,   12.98, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.23, 5,   coast,   -9.27,  56691.00, 4637.18, 3490.40,   12.89, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.24, 5,   coast,   -9.27,  56690.00, 4637.31, 3490.53,   12.80, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.25, 5,   coast,   -9.27,  56692.00, 4637.04, 3490.27,   12.70, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    24.26, 5,   coast,   -9.27,  56683.00, 4638.24, 3491.47,   12.61, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.27, 5,   coast,   -9.27,  56680.00, 4638.64, 3491.87,   12.52, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.28, 5,   coast,   -9.28,  56674.00, 4639.44, 3492.67,   12.43, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.29, 5,   coast,   -9.28,  56684.00, 4638.11, 3491.33,   12.34, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.30, 5,   coast,   -9.28,  56679.00, 4638.77, 3492.00,   12.25, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.31, 5,   coast,   -9.28,  56679.00, 4638.77, 3492.00,   12.16, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    24.32, 5,   coast,   -9.28,  56679.00, 4638.77, 3492.00,   12.06, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    24.33, 5,   coast,   -9.28,  56679.00, 4638.77, 3492.00,   11.97, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.34, 5,   coast,   -9.28,  56682.00, 4638.37, 3491.60,   11.87, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.35, 5,   coast,   -9.28,  56674.00, 4639.44, 3492.67,   11.78, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.36, 5,   coast,   -9.28,  56687.00, 4637.71, 3490.93,   11.69, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.37, 5,   coast,   -9.28,  56673.00, 4639.57, 3492.80,   11.59, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.38, 5,   coast,   -9.28,  56674.00, 4639.44, 3492.67,   11.50, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.39, 5,   coast,   -9.29,  56675.00, 4639.31, 3492.53,   11.41, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    24.40, 5,   coast,   -9.29,  56670.00, 4639.97, 3493.20,   11.32, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.41, 5,   coast,   -9.29,  56676.00, 4639.17, 3492.40,   11.23, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.42, 5,   coast,   -9.29,  56672.00, 4639.71, 3492.93,   11.14, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    24.43, 5,   coast,   -9.29,  56669.00, 4640.11, 3493.33,   11.04, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    24.44, 5,   coast,   -9.29,  56672.00, 4639.71, 3492.93,   10.94, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    24.45, 5,   coast,   -9.29,  56671.00, 4639.84, 3493.07,   10.85, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    24.46, 5,   coast,   -9.29,  56671.00, 4639.84, 3493.07,   10.76, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    24.47, 5,   coast,   -9.30,  56668.00, 4640.24, 3493.47,   10.67, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    24.48, 5,   coast,   -9.30,  56668.00, 4640.24, 3493.47,   10.57, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.49, 5,   coast,   -9.30,  56672.00, 4639.71, 3492.93,   10.48, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.50, 5,   coast,   -9.30,  56672.00, 4639.71, 3492.93,   10.39, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.51, 5,   coast,   -9.30,  56667.00, 4640.37, 3493.60,   10.29, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.52, 5,   coast,   -9.30,  56664.00, 4640.77, 3494.00,   10.20, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    24.53, 5,   coast,   -9.31,  56667.00, 4640.37, 3493.60,   10.11, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    24.54, 5,   coast,   -9.31,  56656.00, 4641.84, 3495.07,   10.01, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    24.55, 5,   coast,   -9.31,  56662.00, 4641.04, 3494.27,    9.92, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    24.56, 5,   coast,   -9.31,  56659.00, 4641.44, 3494.67,    9.83, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    24.57, 5,   coast,   -9.31,  56658.00, 4641.57, 3494.80,    9.73, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.58, 5,   coast,   -9.32,  56659.00, 4641.44, 3494.67,    9.64, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.59, 5,   coast,   -9.32,  56653.00, 4642.24, 3495.47,    9.55, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    24.60, 5,   coast,   -9.32,  56657.00, 4641.71, 3494.93,    9.45, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.61, 5,   coast,   -9.32,  56658.00, 4641.57, 3494.80,    9.36, 26.0, 8.05, 7.97, 8.05
6, 3373, 11,    24.62, 5,   coast,   -9.32,  56658.00, 4641.57, 3494.80,    9.27, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    24.63, 5,   coast,   -9.33,  56654.00, 4642.11, 3495.33,    9.18, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.64, 5,   coast,   -9.33,  56651.00, 4642.51, 3495.73,    9.08, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    24.65, 5,   coast,   -9.33,  56656.00, 4641.84, 3495.07,    8.99, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.66, 5,   coast,   -9.33,  56647.00, 4643.04, 3496.26,    8.90, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    24.67, 5,   coast,   -9.33,  56657.00, 4641.71, 3494.93,    8.80, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.68, 5,   coast,   -9.34,  56653.00, 4642.24, 3495.47,    8.71, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.69, 5,   coast,   -9.34,  56658.00, 4641.57, 3494.80,    8.62, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.70, 5,   coast,   -9.34,  56647.00, 4643.04, 3496.26,    8.53, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    24.71, 5,   coast,   -9.34,  56651.00, 4642.51, 3495.73,    8.43, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.72, 5,   coast,   -9.35,  56649.00, 4642.77, 3496.00,    8.34, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    24.73, 5,   coast,   -9.35,  56647.00, 4643.04, 3496.26,    8.25, 26.0, 8.05, 7.97, 8.03
