Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
577663,23.95,881.51,1159.51,0.13,-10.00,-0.06,-3.51,-7.68,1.37,-0.01,-0.01,0.01,0.96,12.97,-2.40,0,974
578259,23.95,881.52,1159.41,0.12,-9.97,-0.02,-3.51,-7.69,1.37,-0.01,-0.01,0.00,0.96,12.97,-2.40,1,975
578851,23.95,881.52,1159.48,0.15,-10.03,0.02,-3.52,-7.70,1.37,-0.00,-0.01,-0.00,1.44,12.97,-2.88,2,976
579447,23.95,881.53,1159.36,0.10,-10.01,0.04,-3.52,-7.71,1.38,-0.00,-0.00,0.01,1.44,12.97,-2.88,0,977
580038,23.95,881.54,1159.30,0.07,-10.04,0.02,-3.52,-7.72,1.38,0.00,-0.01,0.00,0.96,13.45,-2.88,1,978
580630,23.95,881.53,1159.34,0.13,-10.02,0.04,-3.52,-7.72,1.38,-0.00,-0.00,0.00,0.96,13.45,-2.88,0,979
581221,23.95,881.53,1159.35,0.02,-10.04,-0.05,-3.52,-7.72,1.38,0.00,0.00,0.00,0.96,12.97,-1.92,0,980
581812,23.96,881.52,1159.47,0.24,-10.06,0.05,-3.52,-7.73,1.38,-0.01,-0.00,0.00,1.44,12.97,-2.88,0,981
582403,23.96,881.52,1159.44,0.13,-10.03,0.16,-3.53,-7.73,1.39,-0.01,-0.00,0.01,1.44,12.49,-2.40,1,982
582994,23.96,881.52,1159.47,0.12,-10.08,0.11,-3.54,-7.74,1.40,-0.00,-0.01,0.01,1.44,12.49,-2.88,2,983
583585,23.96,881.51,1159.51,0.23,-10.03,0.02,-3.54,-7.74,1.40,-0.01,-0.00,0.00,1.44,12.49,-3.36,0,984
584177,23.96,881.52,1159.48,0.21,-9.98,-0.00,-3.55,-7.75,1.39,-0.01,-0.01,-0.00,0.96,12.97,-2.40,0,985
584773,23.96,881.51,1159.57,0.01,-10.01,0.03,-3.55,-7.76,1.39,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,986
585364,23.96,881.51,1159.55,-0.04,-10.08,-0.16,-3.56,-7.77,1.39,-0.01,-0.00,-0.00,1.44,12.97,-2.88,0,987
585960,23.97,881.50,1159.64,-0.01,-10.05,-0.13,-3.57,-7.78,1.40,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,988
586557,23.97,881.50,1159.60,0.03,-10.03,-0.10,-3.58,-7.79,1.40,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,989
587153,23.97,881.50,1159.61,0.16,-10.01,0.03,-3.58,-7.80,1.40,-0.00,-0.01,0.00,1.44,12.49,-2.88,0,990
587744,23.97,881.49,1159.74,0.16,-10.06,0.02,-3.58,-7.81,1.41,-0.00,-0.01,0.01,0.96,12.49,-2.88,1,991
588335,23.97,881.51,1159.56,0.12,-10.04,0.03,-3.58,-7.81,1.41,-0.00,-0.01,-0.00,0.96,13.45,-2.40,0,992
588931,23.97,881.50,1159.65,0.21,-10.02,0.00,-3.58,-7.82,1.41,0.00,-0.00,-0.00,1.44,12.97,-2.88,0,993
589523,23.98,881.52,1159.48,0.13,-10.03,0.09,-3.59,-7.83,1.40,-0.00,-0.01,-0.00,1.44,12.49,-2.40,0,994
590119,23.98,881.52,1159.43,0.05,-10.06,-0.24,-3.58,-7.84,1.40,0.00,-0.01,0.00,0.96,12.97,-3.36,0,995
590710,23.98,881.53,1159.39,0.07,-10.06,-0.06,-3.59,-7.85,1.41,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,996
591306,23.98,881.53,1159.35,0.10,-10.04,-0.05,-3.59,-7.85,1.41,-0.00,-0.01,0.00,1.44,12.49,-2.40,0,997
591902,23.98,881.52,1159.42,0.17,-10.01,-0.03,-3.60,-7.86,1.41,-0.01,-0.00,0.00,1.44,12.49,-2.88,0,998
592499,23.98,881.53,1159.37,0.17,-10.06,0.09,-3.60,-7.86,1.41,-0.01,-0.00,0.00,1.44,13.45,-2.88,1,999
593090,23.99,881.52,1159.42,0.11,-10.05,0.03,-3.61,-7.86,1.42,-0.01,-0.00,0.00,1.44,13.45,-2.88,0,1000
593686,23.99,881.52,1159.46,0.07,-10.06,-0.11,-3.61,-7.88,1.42,0.00,-0.01,0.00,1.44,13.45,-2.88,1,1001
594282,23.99,881.51,1159.53,0.10,-10.04,-0.04,-3.62,-7.88,1.42,-0.00,-0.01,0.01,1.44,12.97,-2.40,2,1002
594878,23.99,881.49,1159.72,0.03,-10.03,-0.01,-3.62,-7.89,1.43,0.00,-0.01,0.01,0.96,12.97,-2.40,0,1003
595475,23.99,881.51,1159.55,0.26,-10.06,-0.05,-3.61,-7.91,1.43,0.00,-0.01,-0.00,1.44,12.97,-2.88,1,1004
596071,23.99,881.52,1159.42,0.17,-10.07,0.00,-3.62,-7.91,1.43,-0.00,-0.00,0.00,1.44,12.97,-2.40,0,1005
596668,23.99,881.54,1159.24,-0.03,-10.01,-0.08,-3.63,-7.92,1.43,-0.01,-0.01,0.00,0.96,12.97,-2.40,1,1006
597264,23.99,881.55,1159.14,0.11,-10.02,-0.02,-3.64,-7.91,1.43,-0.01,0.01,-0.00,0.96,12.97,-2.88,0,1007
597860,23.99,881.55,1159.22,0.07,-10.04,-0.03,-3.64,-7.91,1.43,-0.01,-0.00,-0.00,0.96,12.97,-2.40,0,1008
598456,23.99,881.55,1159.15,-0.03,-10.05,-0.10,-3.64,-7.92,1.43,-0.00,-0.01,0.00,0.96,12.97,-2.40,0,1009
599053,24.00,881.55,1159.14,0.03,-10.05,0.00,-3.64,-7.94,1.43,0.00,-0.02,0.00,1.44,12.97,-2.88,0,1010
599644,24.00,881.55,1159.20,0.21,-10.07,0.02,-3.65,-7.95,1.43,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,1011
600240,24.00,881.55,1159.16,0.15,-10.05,0.03,-3.65,-7.95,1.44,-0.00,-0.00,0.00,1.44,12.97,-2.40,1,1012
600836,24.00,881.53,1159.37,0.08,-10.04,0.00,-3.65,-7.97,1.44,-0.00,-0.02,0.00,0.96,12.49,-2.40,0,1013
601433,24.00,881.55,1159.16,0.17,-9.99,-0.04,-3.65,-7.96,1.44,0.00,0.00,0.01,1.44,12.97,-2.88,0,1014
602024,24.00,881.56,1159.07,0.03,-10.07,0.05,-3.66,-7.97,1.45,-0.00,-0.01,0.00,0.96,13.45,-2.40,1,1015
602620,24.00,881.57,1159.01,0.17,-10.02,0.09,-3.66,-7.98,1.45,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1016
603216,24.00,881.56,1159.08,0.11,-10.05,0.02,-3.67,-7.99,1.45,-0.01,-0.01,0.00,1.44,12.97,-1.92,0,1017
603812,24.01,881.56,1159.10,-0.01,-10.04,-0.04,-3.67,-8.00,1.45,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1018
604409,24.01,881.56,1159.07,0.15,-10.05,-0.00,-3.68,-8.00,1.45,-0.01,0.00,-0.01,1.44,12.97,-3.36,1,1019
605005,24.01,881.57,1158.97,0.17,-10.02,-0.15,-3.69,-8.01,1.44,-0.01,-0.01,-0.00,1.44,12.49,-2.88,2,1020
605601,24.01,881.58,1158.93,-0.00,-10.04,-0.03,-3.69,-8.02,1.45,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1021
606198,24.01,881.58,1158.90,0.17,-10.06,-0.02,-3.69,-8.03,1.45,-0.00,-0.01,0.00,0.96,12.49,-2.40,0,1022
606794,24.01,881.57,1159.01,0.16,-10.04,0.00,-3.70,-8.03,1.45,-0.01,-0.00,0.00,1.92,12.97,-3.84,0,1023
607390,24.01,881.57,1158.98,0.09,-10.06,0.02,-3.70,-8.05,1.46,0.00,-0.02,0.00,1.44,12.97,-2.40,0,1024
607981,24.01,881.57,1158.96,0.11,-10.05,-0.01,-3.71,-8.05,1.46,-0.01,0.00,0.00,0.96,12.97,-2.88,0,1025
608578,24.01,881.58,1158.91,0.17,-10.07,0.09,-3.71,-8.06,1.46,-0.01,-0.00,0.00,0.96,12.97,-2.88,1,1026
609174,24.02,881.58,1158.89,0.08,-10.00,0.00,-3.71,-8.06,1.47,-0.00,-0.01,0.01,0.96,12.97,-2.88,2,1027
609770,24.02,881.56,1159.07,0.13,-10.01,-0.00,-3.72,-8.07,1.47,-0.01,-0.01,-0.00,0.96,12.97,-2.88,0,1028
610366,24.02,881.56,1159.04,0.07,-10.09,-0.11,-3.73,-8.08,1.47,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,1029
610962,24.02,881.54,1159.25,0.08,-10.03,-0.19,-3.73,-8.10,1.47,-0.01,-0.02,0.00,1.44,12.49,-2.88,0,1030
611559,24.02,881.54,1159.24,0.18,-10.08,-0.05,-3.73,-8.11,1.47,-0.00,-0.01,0.00,1.44,12.97,-3.36,0,1031
612155,24.02,881.55,1159.19,0.07,-10.04,0.03,-3.74,-8.12,1.47,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1032
612751,24.02,881.55,1159.21,0.18,-10.06,0.04,-3.75,-8.12,1.47,-0.01,-0.00,-0.00,1.44,12.97,-2.40,0,1033
613347,24.03,881.55,1159.19,0.13,-10.03,-0.08,-3.75,-8.14,1.48,-0.01,-0.01,0.01,1.44,13.45,-2.40,1,1034
613944,24.03,881.53,1159.34,0.08,-10.02,-0.01,-3.76,-8.14,1.48,-0.01,-0.00,0.00,1.44,12.49,-2.88,0,1035
614540,24.03,881.54,1159.29,0.15,-10.03,0.00,-3.76,-8.15,1.48,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1036
615137,24.03,881.54,1159.30,0.07,-10.08,-0.07,-3.77,-8.16,1.49,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1037
615733,24.03,881.53,1159.32,0.01,-10.04,-0.08,-3.77,-8.16,1.49,-0.00,-0.01,-0.00,0.96,12.49,-2.88,0,1038
616329,24.04,881.54,1159.27,0.07,-10.06,-0.07,-3.77,-8.17,1.49,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1039
616926,24.04,881.52,1159.43,0.11,-10.03,-0.08,-3.77,-8.18,1.49,0.00,-0.01,0.00,1.44,12.49,-2.40,1,1040
617522,24.04,881.53,1159.38,0.05,-10.04,0.01,-3.78,-8.19,1.49,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1041
618118,24.04,881.52,1159.44,0.13,-10.01,0.11,-3.78,-8.20,1.50,-0.00,-0.01,0.00,1.44,12.49,-2.88,1,1042
618715,24.04,881.52,1159.47,0.24,-9.96,0.03,-3.79,-8.21,1.50,-0.01,-0.01,0.00,1.92,12.97,-2.40,0,1043
619306,24.04,881.52,1159.41,0.12,-10.00,-0.02,-3.79,-8.22,1.50,0.00,-0.01,0.01,0.96,12.97,-2.88,0,1044
619902,24.05,881.51,1159.56,0.03,-10.07,-0.03,-3.79,-8.22,1.50,-0.01,0.00,-0.00,1.44,12.97,-2.88,0,1045
620498,24.05,881.52,1159.49,0.09,-10.04,-0.05,-3.79,-8.24,1.51,-0.00,-0.02,0.00,0.96,12.97,-2.88,0,1046
621103,24.05,881.52,1159.45,0.18,-10.05,-0.03,-3.80,-8.25,1.50,-0.00,-0.01,-0.00,1.44,12.49,-2.88,0,1047
621700,24.05,881.52,1159.42,0.09,-9.98,-0.11,-3.81,-8.25,1.50,-0.01,0.00,0.00,1.44,12.97,-3.36,1,1048
622291,24.05,881.52,1159.42,0.05,-10.01,-0.07,-3.81,-8.26,1.50,-0.00,-0.01,-0.00,1.44,12.97,-2.40,0,1049
622888,24.05,881.50,1159.60,0.12,-10.07,0.09,-3.81,-8.27,1.50,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1050
623484,24.05,881.50,1159.61,0.20,-10.03,0.03,-3.82,-8.27,1.50,-0.01,-0.00,0.00,1.44,12.97,-2.88,0,1051
624081,24.06,881.50,1159.62,0.06,-10.03,0.00,-3.83,-8.27,1.51,-0.01,0.00,0.00,0.96,13.45,-2.88,0,1052
624673,24.06,881.49,1159.69,0.10,-10.02,0.00,-3.84,-8.27,1.51,-0.01,-0.00,-0.00,0.96,12.49,-2.88,1,1053
625269,24.06,881.50,1159.68,-0.03,-10.03,-0.04,-3.85,-8.28,1.51,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,1054
625866,24.06,881.49,1159.78,-0.01,-9.99,-0.10,-3.85,-8.28,1.51,-0.00,-0.00,0.00,1.44,12.97,-3.36,1,1055
626463,24.06,881.49,1159.69,-0.00,-10.07,0.02,-3.85,-8.30,1.51,0.00,-0.01,0.00,1.44,12.49,-2.88,2,1056
627059,24.06,881.52,1159.48,0.15,-10.02,0.00,-3.85,-8.31,1.52,-0.00,-0.01,0.00,1.44,12.49,-2.40,0,1057
627656,24.06,881.53,1159.37,0.21,-10.02,0.13,-3.86,-8.31,1.51,-0.00,-0.00,-0.01,1.44,13.45,-2.40,0,1058
628252,24.07,881.54,1159.29,0.24,-10.04,0.11,-3.86,-8.34,1.51,-0.01,-0.02,0.00,1.44,12.97,-2.40,0,1059
628849,24.07,881.52,1159.45,-0.02,-10.05,0.00,-3.86,-8.33,1.51,-0.00,0.01,0.00,1.44,12.49,-2.88,0,1060
629446,24.07,881.52,1159.44,0.17,-10.02,0.08,-3.87,-8.34,1.51,-0.00,-0.02,0.00,1.44,12.49,-2.40,1,1061
630043,24.07,881.52,1159.45,0.07,-10.00,-0.11,-3.87,-8.35,1.52,-0.00,-0.00,0.00,0.96,12.97,-3.36,0,1062
630639,24.07,881.52,1159.42,0.23,-10.02,0.18,-3.88,-8.36,1.52,-0.01,-0.01,0.00,1.44,13.45,-2.40,0,1063
631236,24.07,881.52,1159.48,0.12,-9.99,0.19,-3.88,-8.38,1.52,-0.00,-0.02,0.00,1.44,12.97,-2.40,1,1064
631828,24.07,881.50,1159.66,0.19,-10.06,-0.06,-3.89,-8.38,1.52,-0.01,-0.00,0.00,0.96,12.97,-2.40,2,1065
632424,24.07,881.51,1159.52,-0.09,-10.05,-0.03,-3.90,-8.38,1.52,-0.01,-0.00,-0.00,1.44,12.49,-2.88,0,1066
633021,24.08,881.51,1159.52,-0.06,-10.09,-0.14,-3.90,-8.39,1.52,-0.00,-0.01,0.01,0.96,12.97,-2.40,1,1067
633618,24.08,881.51,1159.52,-0.03,-10.08,-0.02,-3.91,-8.39,1.53,-0.01,0.00,0.00,1.44,12.97,-2.88,0,1068
634214,24.08,881.52,1159.49,0.13,-10.03,0.01,-3.91,-8.39,1.53,-0.00,0.00,0.00,0.96,12.97,-2.40,0,1069
634806,24.08,881.50,1159.61,0.14,-10.01,-0.06,-3.91,-8.40,1.53,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,1070
635403,24.08,881.52,1159.50,0.08,-10.02,0.04,-3.92,-8.41,1.53,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,1071
635999,24.08,881.53,1159.41,0.11,-10.04,-0.08,-3.92,-8.42,1.54,-0.01,-0.01,0.01,1.44,12.97,-2.88,0,1072
636596,24.08,881.53,1159.34,0.10,-10.07,-0.06,-3.92,-8.42,1.54,0.00,0.00,0.00,1.44,12.97,-2.40,0,1073
637187,24.09,881.53,1159.36,0.16,-10.07,-0.11,-3.93,-8.43,1.55,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1074
637784,24.09,881.51,1159.52,0.08,-10.01,-0.11,-3.93,-8.43,1.55,-0.00,-0.00,0.00,0.96,13.45,-2.40,1,1075
638381,24.09,881.51,1159.54,-0.05,-9.99,-0.01,-3.94,-8.43,1.55,-0.01,0.00,0.00,0.96,12.97,-3.36,0,1076
638978,24.09,881.51,1159.57,0.03,-10.02,-0.11,-3.94,-8.44,1.55,-0.00,-0.01,-0.00,1.44,12.49,-2.88,1,1077
639574,24.09,881.51,1159.51,0.09,-10.05,-0.05,-3.95,-8.45,1.55,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,1078
640171,24.09,881.52,1159.42,0.18,-9.94,-0.02,-3.95,-8.46,1.55,-0.00,-0.01,-0.00,1.44,13.45,-2.88,1,1079
640768,24.09,881.51,1159.50,0.10,-10.01,0.03,-3.96,-8.47,1.55,-0.00,-0.01,-0.00,1.44,12.97,-2.88,0,1080
641364,24.09,881.52,1159.43,0.23,-9.99,0.04,-3.96,-8.49,1.55,-0.00,-0.01,-0.00,1.44,13.45,-2.88,0,1081
641961,24.10,881.52,1159.47,0.13,-9.99,-0.06,-3.97,-8.50,1.55,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,1082
642558,24.10,881.52,1159.43,0.09,-10.08,-0.07,-3.97,-8.51,1.55,-0.00,-0.01,-0.00,1.44,12.97,-2.40,1,1083
643154,24.10,881.52,1159.45,0.03,-10.09,-0.17,-3.98,-8.51,1.55,-0.01,-0.01,0.00,1.44,12.97,-1.92,0,1084
643751,24.10,881.50,1159.61,-0.01,-10.07,-0.07,-3.98,-8.52,1.55,-0.00,-0.00,0.00,1.44,13.45,-3.36,1,1085
644348,24.10,881.52,1159.47,0.10,-10.06,0.02,-3.99,-8.53,1.55,-0.01,-0.02,0.00,0.96,12.97,-2.40,0,1086
644945,24.10,881.50,1159.61,0.04,-10.07,-0.04,-3.99,-8.54,1.55,-0.00,-0.00,0.00,0.96,12.97,-2.88,1,1087
645542,24.10,881.51,1159.54,-0.01,-10.04,0.00,-3.99,-8.53,1.56,-0.00,0.00,0.00,1.44,13.45,-2.40,2,1088
646138,24.10,881.51,1159.50,0.20,-10.02,0.11,-4.00,-8.54,1.57,-0.01,-0.00,0.01,0.96,12.97,-2.88,0,1089
646764,24.10,881.51,1159.51,0.14,-10.06,0.17,-4.00,-8.54,1.56,-0.00,-0.01,-0.00,1.44,12.49,-2.88,1,1090
647361,24.10,881.51,1159.52,0.22,-10.01,0.00,-4.00,-8.55,1.56,-0.00,-0.01,-0.00,1.44,12.49,-2.40,2,1091
647957,24.10,881.50,1159.61,-0.05,-10.09,-0.19,-4.01,-8.56,1.56,-0.00,-0.01,0.00,0.96,12.97,-2.88,3,1092
648554,24.10,881.51,1159.56,0.07,-10.01,-0.11,-4.01,-8.57,1.56,-0.00,-0.01,-0.00,1.44,12.49,-2.88,0,1093
649150,24.10,881.51,1159.52,-0.01,-10.03,-0.09,-4.02,-8.57,1.56,-0.00,0.00,0.01,1.44,12.97,-2.88,0,1094
649747,24.10,881.51,1159.58,0.05,-10.01,-0.03,-4.02,-8.58,1.57,-0.00,-0.01,0.01,0.96,12.97,-2.40,1,1095
650343,24.10,881.51,1159.52,0.24,-10.02,0.11,-4.02,-8.59,1.56,0.00,-0.01,-0.00,0.96,12.97,-2.40,0,1096
650940,24.11,881.51,1159.54,0.22,-10.02,0.10,-4.02,-8.60,1.56,-0.00,-0.01,0.00,0.96,12.49,-2.88,0,1097
651536,24.11,881.52,1159.43,0.06,-10.06,0.06,-4.03,-8.60,1.57,-0.01,-0.00,0.00,1.44,12.97,-2.88,0,1098
652133,24.11,881.52,1159.45,0.06,-10.03,-0.01,-4.03,-8.61,1.56,-0.00,-0.01,-0.00,1.44,12.97,-2.88,0,1099
652729,24.11,881.53,1159.40,0.02,-10.10,-0.13,-4.04,-8.61,1.56,-0.01,-0.01,0.00,0.96,12.97,-3.36,1,1100
653326,24.11,881.53,1159.33,0.01,-10.07,-0.03,-4.04,-8.63,1.57,-0.00,-0.01,0.01,0.96,12.97,-2.88,0,1101
653923,24.11,881.52,1159.45,0.02,-10.04,-0.12,-4.04,-8.64,1.57,0.00,-0.01,-0.00,1.44,12.97,-2.88,0,1102
654519,24.11,881.52,1159.41,0.10,-9.99,0.02,-4.04,-8.64,1.57,0.00,-0.01,0.00,0.96,12.97,-2.88,0,1103
655111,24.12,881.53,1159.36,0.22,-10.02,0.06,-4.05,-8.65,1.57,-0.01,-0.00,0.00,1.44,13.45,-2.40,0,1104
655707,24.12,881.53,1159.37,0.20,-10.02,0.02,-4.05,-8.65,1.57,-0.00,-0.01,0.00,1.44,13.45,-3.36,0,1105
656304,24.12,881.53,1159.34,0.09,-9.98,-0.02,-4.06,-8.66,1.57,-0.01,-0.01,0.00,1.44,12.97,-2.40,0,1106
656901,24.12,881.51,1159.54,0.04,-10.04,-0.07,-4.06,-8.67,1.58,-0.00,-0.01,0.01,0.96,13.45,-2.40,1,1107
657497,24.12,881.52,1159.49,0.07,-10.04,-0.04,-4.07,-8.67,1.58,-0.01,-0.01,-0.00,0.96,12.97,-2.88,0,1108
658094,24.12,881.52,1159.41,0.10,-9.96,-0.03,-4.07,-8.69,1.58,-0.01,-0.01,-0.00,0.96,12.97,-2.88,1,1109
658691,24.12,881.52,1159.48,0.18,-10.06,0.00,-4.08,-8.69,1.58,-0.01,-0.00,0.00,1.44,12.97,-2.88,2,1110
659287,24.12,881.52,1159.48,0.09,-10.00,-0.01,-4.08,-8.70,1.58,-0.00,-0.01,0.00,1.44,12.97,-1.92,0,1111
659884,24.13,881.50,1159.61,0.26,-10.01,0.07,-4.09,-8.71,1.58,-0.00,-0.02,0.00,1.44,12.97,-2.40,0,1112
660481,24.13,881.50,1159.61,0.12,-10.00,0.00,-4.09,-8.72,1.59,0.00,-0.01,0.00,0.96,12.97,-2.88,1,1113
661072,24.13,881.50,1159.68,0.14,-10.04,0.01,-4.09,-8.73,1.58,-0.00,-0.01,-0.00,1.44,12.97,-2.88,2,1114
661668,24.13,881.51,1159.58,0.11,-10.03,-0.03,-4.09,-8.74,1.58,-0.00,-0.01,0.00,5.77,14.42,-1.44,0,1115
662265,24.13,881.50,1159.60,0.13,-10.03,-0.02,-4.10,-8.76,1.58,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1116
662861,24.13,881.50,1159.67,0.11,-10.01,0.01,-4.10,-8.76,1.58,-0.01,-0.01,0.00,0.96,13.45,-2.88,0,1117
663458,24.13,881.51,1159.58,0.05,-10.06,0.01,-4.10,-8.76,1.59,-0.00,0.00,0.00,1.44,12.97,-1.92,1,1118
664050,24.14,881.51,1159.52,0.00,-9.99,-0.04,-4.10,-8.78,1.59,0.00,-0.02,0.00,1.44,12.97,-2.40,2,1119
664641,24.13,881.53,1159.40,0.23,-10.06,0.08,-4.11,-8.79,1.59,-0.01,-0.01,-0.00,1.44,12.49,-2.88,0,1120
665238,24.13,881.53,1159.35,0.08,-10.05,-0.07,-4.12,-8.79,1.59,-0.01,-0.00,-0.00,1.44,12.49,-2.88,0,1121
665835,24.13,881.51,1159.54,0.06,-10.10,0.02,-4.13,-8.79,1.59,-0.01,0.00,0.00,1.44,12.97,-2.40,1,1122
666427,24.13,881.52,1159.45,0.06,-10.05,-0.00,-4.13,-8.81,1.59,-0.00,-0.01,-0.00,0.96,13.45,-2.88,0,1123
667023,24.14,881.52,1159.47,0.13,-10.04,-0.04,-4.14,-8.82,1.59,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,1124
667620,24.14,881.52,1159.50,0.11,-10.03,-0.03,-4.14,-8.82,1.59,-0.00,0.00,-0.00,1.44,12.97,-1.92,0,1125
668217,24.14,881.53,1159.39,0.11,-10.02,0.01,-4.14,-8.82,1.59,-0.00,-0.00,0.00,0.96,12.49,-2.40,0,1126
668813,24.14,881.51,1159.54,0.10,-10.07,0.01,-4.15,-8.83,1.60,-0.01,-0.01,0.00,0.96,13.45,-2.88,1,1127
669409,24.14,881.52,1159.44,0.11,-10.03,-0.00,-4.15,-8.84,1.59,0.00,-0.01,-0.00,0.96,12.97,-2.88,0,1128
670006,24.15,881.53,1159.35,0.05,-10.06,-0.07,-4.15,-8.84,1.59,-0.00,-0.00,0.00,0.96,12.97,-2.40,0,1129
670603,24.15,881.53,1159.34,0.08,-10.02,-0.04,-4.15,-8.84,1.60,-0.00,-0.01,0.00,0.96,12.97,-2.40,1,1130
671199,24.15,881.53,1159.33,0.14,-10.02,0.03,-4.16,-8.85,1.60,-0.00,-0.01,0.00,0.96,12.97,-1.44,0,1131
671795,24.15,881.51,1159.51,0.13,-10.09,-0.12,-4.16,-8.87,1.60,0.00,-0.02,-0.00,1.92,12.97,-2.40,0,1132
672392,24.15,881.52,1159.46,0.06,-10.04,-0.03,-4.16,-8.88,1.60,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1133
672989,24.16,881.52,1159.45,0.14,-10.03,-0.08,-4.17,-8.89,1.60,-0.00,-0.01,0.00,0.96,12.49,-3.36,0,1134
673586,24.16,881.53,1159.40,0.16,-10.04,-0.09,-4.17,-8.89,1.60,-0.01,-0.00,0.00,1.44,12.97,-2.88,0,1135
674182,24.16,881.54,1159.23,0.11,-10.04,-0.03,-4.18,-8.90,1.60,-0.01,-0.01,0.00,1.44,13.45,-2.40,0,1136
674779,24.16,881.53,1159.32,0.10,-9.98,-0.13,-4.18,-8.90,1.60,-0.01,-0.01,-0.01,1.44,13.45,-2.88,0,1137
675376,24.16,881.54,1159.30,0.20,-10.03,-0.01,-4.19,-8.91,1.59,-0.01,-0.01,-0.01,0.96,13.45,-2.88,0,1138
675972,24.16,881.52,1159.43,-0.04,-10.04,-0.12,-4.20,-8.92,1.59,-0.01,-0.01,0.00,0.96,12.49,-3.36,0,1139
676569,24.16,881.53,1159.37,0.11,-10.05,0.14,-4.20,-8.93,1.60,0.00,-0.00,0.01,1.44,12.01,-2.40,0,1140
677161,24.17,881.54,1159.31,0.02,-10.08,-0.03,-4.20,-8.94,1.60,0.00,-0.01,0.00,0.96,12.49,-2.88,0,1141
677757,24.17,881.51,1159.54,-0.02,-10.03,-0.03,-4.20,-8.95,1.61,-0.00,-0.01,0.01,0.96,12.97,-2.88,1,1142
678354,24.17,881.51,1159.51,0.15,-10.05,0.01,-4.20,-8.95,1.61,-0.00,-0.00,-0.00,1.44,12.49,-1.92,0,1143
678950,24.17,881.52,1159.50,0.08,-10.04,-0.07,-4.21,-8.96,1.61,-0.00,-0.01,0.00,1.44,12.49,-2.88,0,1144
679547,24.17,881.54,1159.29,0.03,-10.06,-0.12,-4.21,-8.96,1.61,-0.00,-0.01,0.00,1.44,13.45,-2.88,1,1145
680144,24.17,881.54,1159.23,-0.00,-10.06,-0.11,-4.21,-8.96,1.61,0.00,0.01,-0.00,1.44,12.49,-2.88,0,1146
680740,24.17,881.55,1159.18,-0.09,-9.99,0.01,-4.21,-8.96,1.61,-0.00,-0.00,0.00,0.96,12.97,-2.88,1,1147
681337,24.17,881.56,1159.06,0.08,-10.01,-0.14,-4.22,-8.97,1.62,-0.01,-0.01,0.00,0.96,12.49,-2.40,0,1148
681934,24.18,881.55,1159.19,0.24,-10.03,-0.02,-4.22,-8.98,1.62,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,1149
682530,24.18,881.56,1159.11,0.06,-10.07,0.02,-4.22,-9.00,1.62,-0.00,-0.02,0.00,0.96,12.49,-2.88,0,1150
683127,24.18,881.56,1159.05,0.02,-10.03,-0.04,-4.23,-9.00,1.63,-0.01,-0.00,0.01,1.44,13.45,-2.40,0,1151
683724,24.18,881.57,1158.99,0.07,-10.01,-0.00,-4.23,-9.01,1.63,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,1152
684321,24.18,881.57,1158.96,0.04,-10.09,0.00,-4.24,-9.02,1.64,-0.00,-0.01,0.01,1.44,12.97,-3.36,1,1153
684918,24.19,881.56,1159.09,0.14,-10.12,-0.02,-4.24,-9.03,1.64,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1154
685514,24.19,881.56,1159.07,0.00,-9.91,0.00,-4.25,-9.04,1.65,-0.01,-0.00,0.01,1.44,12.49,-2.88,1,1155
686106,24.19,881.57,1159.00,0.00,-10.02,-0.11,-4.25,-9.03,1.65,-0.00,0.01,0.00,0.96,12.97,-2.40,0,1156
